fecha,rf,MERCADO,VALUE,TAMANO,MOMENTUM,VOLATILIDAD,LIQUIDEZ
2016-04-30,0.00016083333641290666,0.002538564946919637,0.005604615561290587,0.02508976197412681,-0.049692292327585284,-0.03603887484216168,-0.018923838958572664
2016-05-31,0.00016083333641290666,0.015163769188875537,0.008327830691778993,-0.008935313247002552,0.01139719850445638,-0.00723291974389164,-0.00044254799239162477
2016-06-30,0.0002358333269755046,0.0006750879131488692,-0.04289933721864472,-0.0034895694216307543,0.051862072860898965,0.06037981673101969,-0.0033093895301970766
2016-07-31,0.00020666666328907017,0.035403134090026364,0.02329042643954348,0.001383202094559173,-0.023959221349794224,-0.03261287092598403,-0.0033497667954771673
2016-08-31,0.00019999999552965166,-0.0014192428945489644,0.04509875057430511,0.009293079637782389,-0.035460870669616944,-0.03310147733970062,-0.019612992973507937
2016-09-30,0.0002666666607062022,-0.0015011178000235075,-0.01898437552988082,0.008672865538445061,-0.006438370049797708,-0.021314341705097443,0.0009780401730181687
2016-10-31,0.00021666665871938063,-0.019642345567753842,0.015242143425622422,0.013190633800118062,-0.023956315598642985,-0.01674129296704848,-0.009679525776431283
2016-11-30,0.0002458333224058151,0.03392868850688922,0.11091309110736813,-0.004403047149892116,-0.06249663149207747,-0.07846364396152612,0.005680804282636107
2016-12-31,0.00038999999562899275,0.017810762446236864,0.014213544262193184,-0.01896004719225243,0.0009410182175124786,0.003656281831294513,0.006908045773151015
2017-01-31,0.00039999999105930326,0.01748435820732322,-0.03883747448855226,0.021030054076139323,-0.004938594275705168,-0.01599742765020603,-0.018101584299857264
2017-02-28,0.0004166666666666667,0.03678149340014964,0.010879841923813055,-0.005701576422101125,-0.022167570770556623,0.003078386504004549,-0.010605061091865856
2017-03-31,0.0004358333349227905,-0.0008250304701922051,-0.03430281252607435,0.005486805500605254,-0.006029986151238691,-0.004155351797050958,-0.005553984434691965
2017-04-30,0.0006149999797344208,0.008476208769120187,-0.02376143603748249,0.0027307774874100656,-0.010725844582774395,0.009327763168122054,-0.012487232374411052
2017-05-31,0.0006499999761581421,0.01092625127017052,-0.05767445621577931,0.0318023065815298,0.0293073902233871,-0.0010205991322427069,-0.002358041192578245
2017-06-30,0.0007916666567325592,0.004022108551080006,0.046789697110820955,0.017022644620601643,-0.004723864488047078,-0.018673342312065133,-0.00729647405256071
2017-07-31,0.0008274999757607778,0.018521326025341105,-0.01131289860923496,0.009762574181371636,0.042246159395262856,0.002264791173459669,-0.050800626782624446
2017-08-31,0.000877499977747599,-0.00033106695789435604,0.012721265815751113,0.0028896653159886355,0.0028247375733295678,0.00018249056585912084,0.003735191048390041
2017-09-30,0.0008149999876817068,0.018487978574485964,0.01973751660700571,0.028859167347699353,-0.0010512262164545857,-0.02314309829618649,-0.007948841306928455
2017-10-31,0.0008566666642824809,0.021331468401868767,-0.005608781889269648,0.0143919642120395,0.06973093985691067,0.007316700552384762,-0.03567136086117893
2017-11-30,0.0009358333547910058,0.027146794451772337,0.026718611078338984,0.009020624899871946,-0.005312410673887352,-0.0001323314188245127,-0.005627547113194029
2017-12-31,0.001031666696071625,0.008799963898198877,0.0012852037359584803,-0.012992685134147872,-0.012919700922299833,-0.010294550287326176,-0.010158185069520412
2018-01-31,0.0011291666825612385,0.05504953744296693,-0.046236738583073395,0.011449522749432964,0.06731219400145952,-0.035291717182534495,-0.02667365061461218
2018-02-28,0.0011916666229565942,-0.040139038502324295,-0.009410860121069745,-0.011779096433590562,0.0509510035066749,-0.023118818905863793,-0.009351537285880243
2018-03-31,0.0013483333587646484,-0.02823283195932129,-0.011323288440008978,0.033909271873567556,-0.018000607444932707,0.0023531506808685543,-0.0013066423411639862
2018-04-30,0.00139166663090388,0.0013271083644644426,-0.012602547848846683,0.02021233844035358,0.024381596858760908,-0.04855211429257751,0.010246416228388878
2018-05-31,0.0014691666762034102,0.02013917517838019,-0.0424079272947886,0.0029088419268233114,0.0338742771138876,-0.02785176942201137,-0.021437828162384806
2018-06-30,0.0015583333373069767,0.0032841029303008534,-0.0041083744496962765,0.007866114418164488,-0.00860306890279166,-0.00957471864078287,0.011993518871810764
2018-07-31,0.0015666666626930233,0.03445488951020613,0.01447305589471283,0.012224590145111444,-0.04618266874761373,0.010146553380549657,0.0077547849289683855
2018-08-31,0.001654166678587596,0.028609044598160653,-0.021734664345079476,0.000869659701868912,0.054975691531371704,0.005258472518858609,-0.019330139551059253
2018-09-30,0.0017125000556310018,0.0025817873708307605,-0.011375734269580603,0.0015804170603227908,0.0077529057393490135,0.004949823551732053,-0.014122401750793816
2018-10-31,0.0017916667461395268,-0.07119502283983582,0.052457985721595254,-0.0017504169988314944,-0.028924897171509242,0.03881298999489505,0.011520928895217768
2018-11-30,0.0018983334302902224,0.015961023224489557,-0.010861137428798899,0.010533648789105402,-0.007202261036001408,0.018727487382697486,0.031864081286349724
2018-12-31,0.001923333406448364,-0.09370022808642088,-0.03758500336399713,-0.007385958426389186,0.02707364665528962,0.012314337572061962,-0.012387579851615226
2019-01-31,0.001916666626930237,0.07676773503889589,-0.0009541426564111388,0.022280657221224826,-0.01895079173566233,-0.05880991745375486,-0.02732291701796344
2019-02-28,0.0019499999284744267,0.02777888941545272,-0.007793490739662422,0.0008361493717650853,0.02259222784137463,0.00791914746781415,-0.005977912146184199
2019-03-31,0.001985833247502645,0.015938423002085842,-0.020399290705171873,-0.003909109157320071,0.011546074197210572,0.024779573508245514,-0.009502372714600117
2019-04-30,0.001940000057220459,0.03737349825651752,0.01029301607558588,-0.013318717298322826,-0.04778193045084629,-0.03461853121168958,-0.013773475036216853
2019-05-31,0.0019733333587646485,-0.06775106472560005,-0.02731529322909803,0.030664705672661004,0.024402240358581434,0.07362950829822029,-0.053147009709538784
2019-06-30,0.0019108333190282184,0.06701933067921248,0.008592186006632627,-0.0025622710092186446,-0.020699634715353417,-0.022952409347347075,-0.013906775937898045
2019-07-31,0.0016958334048589067,0.011432318762099044,0.013117119720474215,0.014454649668930446,-0.007721150532453725,-0.0010267475142561877,-0.001780716532636735
2019-08-31,0.0016916666428248093,-0.019783293883348742,-0.05536094088468396,0.03316572524727095,0.06665398377199527,0.06274973938471819,-0.03215837027288047
2019-09-30,0.00161083330710729,0.015570344623913407,0.042631863122856856,-0.006433335526294846,-0.031229203567075974,-0.026730600482918053,0.017104189539156572
2019-10-31,0.0014749999841054283,0.01895677052957863,0.02914424715545282,0.00039633844454831785,-0.055142592780816686,-0.0328968582064909,-0.02535214658412396
2019-11-30,0.0012483333547910057,0.0327987043597089,0.007553446443307903,-0.000654866784196538,-0.05023932536456078,-0.05596948414869115,-0.005626301259303697
2019-12-31,0.0012833333015441891,0.0273064856041859,0.012858700432584587,0.004054805174374385,0.008154989661196491,0.0062705149430247326,-0.017156396836293313
2020-01-31,0.0012541666626930232,-0.002882259481741988,-0.04164629483669485,0.012617730167871776,0.04148829671269373,0.04207799541231402,-0.04246203229576658
2020-02-29,0.0012583333253860477,-0.08536881696378917,-0.042994581417416404,0.04439634523065973,-0.0022369502924995607,-0.003472701170239567,-0.032386392791395824
2020-03-31,0.0010250000158945718,-0.12614428242482278,-0.03234159122573424,0.01050618437828349,0.009474222539690269,0.029196509606272097,0.006818166875443038
2020-04-30,2.4999999441206457e-05,0.1268190381658377,-0.004420618896380013,-0.01992083742603082,0.014408647309458567,-0.029543635614455943,-0.012073786728616188
2020-05-31,7.500000298023224e-05,0.04520681966257799,-0.029881539701351996,0.014427790127658845,0.009301400386523093,-0.025016064424678755,-0.010031542476197019
2020-06-30,0.0001066666717330615,0.01828172984219115,-0.03140601885840525,-0.015783883433760644,0.0379934660094262,-0.02483737538312622,-0.028583083586874773
2020-07-31,0.00011250000447034834,0.05498882147597332,-0.07126224284630653,0.01745433005418099,0.026432824456819375,0.005873179503775243,-0.018347085029592296
2020-08-31,6.916666403412819e-05,0.06999550023768362,-0.03812069381873688,-0.019047104062216734,0.021133547612936107,-0.041213064078448464,-0.03263811343252878
2020-09-30,7.916666567325592e-05,-0.03930713684409631,-0.010463282064050335,0.03219236231597557,-0.0029248842821290345,0.03628289038643379,-0.012458140088251274
2020-10-31,7.083333407839139e-05,-0.02773661955545811,-0.008582039027655392,0.010274000676668386,-0.00620964181487587,0.013551588038160166,-0.013292650440243452
2020-11-30,6.916666403412819e-05,0.10747646877982496,0.053435420920646196,0.03431188018621818,-0.09241499288713502,-0.08537603004476127,-0.017106795795148053
2020-12-31,6.250000248352687e-05,0.03705895909108648,0.006760652902578983,-0.012983356602142605,-0.02855297399168469,-0.016240882988791176,-0.008433281884040474
2021-01-31,5.416666467984518e-05,-0.011190827420125017,0.008878136216986927,0.030532294300908817,0.03751295284018197,-0.02012868978726846,-0.046711783920885395
2021-02-28,4.000000034769376e-05,0.0260514513771007,0.02460348887706417,0.08047414149712005,-0.05415040454596572,-0.10813287111601701,0.03328100307463205
2021-03-31,2.916666679084301e-05,0.04240946586637431,0.08022119117254697,0.014731979429180656,-0.06047342749022472,0.039756943876349336,-0.008475851678199593
2021-04-30,1.083333355685075e-05,0.052414488014001656,-0.034794426919153056,0.011017187940136737,0.02596180409282794,-0.014211877800947452,0.015506164080389405
2021-05-31,2.50000002173086e-06,0.00548398867058524,0.04146185367261157,0.02718829235794741,0.009452533579015699,-0.0029290468211168527,-0.008707242910407887
2021-06-30,6.6666669833163425e-06,0.022207342898851432,-0.06657997211311328,-0.00439444349021352,-0.004056614376899664,-0.028802137972254328,-0.026084167092225087
2021-07-31,3.3333332588275274e-05,0.022714721495800432,-0.023647556485610836,0.008171826467761538,-0.009274945840265218,0.00491584819748888,0.029737978673220887
2021-08-31,3.3333332588275274e-05,0.028957082922850357,-0.02109145385311139,-0.012781370002886039,0.01481843806253514,-0.0043443788491831226,-0.009669850788171484
2021-09-30,3.3333332588275274e-05,-0.04760250213448937,0.0039637294262136885,0.014636946459718823,0.006914857554535997,-0.024249705223882895,-0.016847629048364024
2021-10-31,2.3333334053556123e-05,0.06912050306655294,-0.05598757577708359,-0.031533186361994515,0.03413065999392196,0.008364896315290124,-0.0036294982084373664
2021-11-30,4.000000034769376e-05,-0.008373706185093853,0.02522268736532743,0.0018037667005316102,-0.0017801801712739075,-0.015078782118772211,-0.049204790059299876
2021-12-31,4.000000034769376e-05,0.04357291346171717,0.02443891299375803,0.045886584099369715,-0.0510568367116543,0.06197551239976624,0.005665298258997024
2022-01-31,2.7499999850988393e-05,-0.05261266502724484,0.1097274718556392,0.05665931667923958,-0.06275121937383474,-0.0288397765431224,-0.0056638489248117
2022-02-28,0.00014416666080554325,-0.03150465860671383,0.020208894093565643,0.02150248286895372,0.0036132369795713708,0.033930802294157125,-0.0017598248767078176
2022-03-31,0.00023999998966852822,0.03553328838187773,-0.014583340842854287,0.010265233098463215,0.01999546399425255,-0.0043528664864413355,0.022917957034993504
2022-04-30,0.00041083333392937974,-0.08836754513827244,0.06572683290033549,0.029509600992720438,0.026345323238298274,0.03960118071017087,0.03221341395228508
2022-05-31,0.0006733333567778269,-0.0006201556521331911,0.053870134180703806,0.021007670319867326,-0.018297780378534453,0.0018511222409646165,-0.030599096987818705
2022-06-30,0.0008583333094914757,-0.0847783332433183,-0.02200325636012926,-0.010538579058453734,0.05082756788964807,0.014484199878509671,0.047210753151755214
2022-07-31,0.0013333333532015484,0.08978305837700848,-0.03795857319388546,0.010593946804720061,-0.07179220740640699,-0.11379471970669026,0.0047881760800328466
2022-08-31,0.0019150000810623166,-0.044355128354060684,0.03410017952934159,0.03774191988317187,0.02381166848384327,0.00568634672921085,-0.011278790465250604
2022-09-30,0.0023833332459131874,-0.09577900525918756,0.012452303026415118,0.009765427912205776,0.06599059669755053,0.045137179577593334,-0.017707723160620206
2022-10-31,0.0026500000556310016,0.0772134137813779,0.044267484297412965,0.03282903250805079,0.03193956973783468,0.02338174958181316,-0.02758894103860961
2022-11-30,0.00331249992052714,0.05044039343196598,0.041980855811098665,0.018500628880030255,-0.031145868693097906,-0.021397472860278564,-0.010638057885667799
2022-12-31,0.0035441664854685465,-0.06251564056019901,0.031575731709987474,0.023143197790110013,0.049890640286668814,0.02849498436677993,0.02910844153389508
2023-01-31,0.003550000190734863,0.058202857643944235,-0.009789152267058815,0.030371035174952245,-0.14932173946818003,-0.1202803514843596,-0.05455977208218604
2023-02-28,0.003808333476384481,-0.029920827408203062,-0.010591581343865768,-0.00923043862147821,-0.02180164871775876,-0.017048636932883054,-0.014215935254066187
2023-03-31,0.003925000031789144,0.031126612545319836,-0.06702533923373036,-0.01966586547826052,-0.0730536196575612,-0.036668199784771066,-0.01421883331966053
2023-04-30,0.003820833365122477,0.010821508297358541,-0.017753318104751257,-0.004570325109841039,0.01672452981556219,0.039313091782829206,0.0031732952105853543
2023-05-31,0.004102499882380167,-0.0016201525141871951,-0.06160690518653947,-0.04913392925680963,0.040124273342370564,-0.09155039440727113,-0.017167300670716784
2023-06-30,0.00437333345413208,0.060354131450102565,-0.006367258542805912,0.014832355738303458,0.012797068179927443,-0.036527269540108376,-0.004034571191026327
2023-07-31,0.004294166564941407,0.026844765790069454,0.038342250658199836,0.007634055109432734,-0.013963710704027688,-0.041219663187914896,-0.03930333399020278
2023-08-31,0.00437333345413208,-0.022089723524986095,-0.03676078678446981,-0.006529484485855503,0.04596746713355852,0.009899163044343625,-0.0005895030402447432
2023-09-30,0.004414999882380167,-0.05313436734800505,0.0207159232836807,0.018350343545005057,-0.015344983660896233,0.0064281523966976326,-0.01238609795315895
2023-10-31,0.004416666825612386,-0.026396355563595337,-0.017539035282463297,0.01152811380646039,0.005668957726304904,0.00968440992066849,-0.01586020305514516
2023-11-30,0.004433333476384481,0.08474593530558565,-0.05520948872031062,0.0017325660161799927,0.05539427413960721,-0.09788984502675772,0.02502652576742334
2023-12-31,0.004364999930063884,0.039864231226296246,0.009505258384021976,0.03748205340103745,-0.014500929850774058,-0.06489155317831133,-0.0007339358954900552
2024-01-31,0.004316666523615519,0.011579041075376096,-0.04533330075440431,-0.0038625970150142977,0.043039634662470905,-0.002718917422756567,0.0030055654932215087
2024-02-29,0.004323333501815796,0.04739730712190737,-0.03711280845311243,-0.03836031657442093,0.07515457453655515,-0.02966137090257163,-0.014448200064230202
2024-03-31,0.004352500041325887,0.02666627987401708,0.05756140772881862,0.035766327654688,-0.014733414116213147,-0.006271819593556122,-0.008734653090601011
2024-04-30,0.004335833390553792,-0.045950905128452485,0.04167913436785822,-0.006028764795027355,-0.023409502319999734,0.03237250333530564,-0.011380688734532768
2024-05-31,0.0043708332379659015,0.0436503569132332,0.004859045446633178,0.008274772060145354,0.015181971833319576,-0.012830238079606648,-0.02276192390433897
2024-06-30,0.0043708332379659015,0.030298968045117378,-0.07582702357856047,-0.026972324876885695,0.029333568267853237,-0.04132832537073638,0.00914164102556788
2024-07-31,0.004344166517257691,0.006977150370611058,0.04212823224695873,0.04009332285651994,-0.07723198581389616,0.030661005677126704,0.0027645873131328103
2024-08-31,0.00427916685740153,0.018555540079228838,0.005459726048949981,0.012608525136469845,0.010683628389233785,0.04160605439901584,-0.01110260324943451
2024-09-30,0.004139999945958455,0.01605688414464282,-0.0017445576569507515,-0.010560512293154523,-0.0043810426025790265,-0.041044821772867,0.004243828455083389
2024-10-31,0.00374833345413208,-0.013645076757283792,0.0031976339209856975,-0.014556456722768915,0.0025427816984767444,0.0053528919461267675,-0.024257288648246646
2024-11-30,0.0036933334668477376,0.0536079620152511,-0.014446683702182411,-0.02746497074882641,0.013839558518486943,-0.0041094128417620765,-0.013151620052808797
2024-12-31,0.0036441667874654135,-0.028634303835949042,-0.03652070042130999,-0.05433192897820348,0.019082252906397583,-0.006535998941259516,-0.0021289192011169846
2025-01-31,0.0035066668192545573,0.02350963742118954,0.009794317854322457,0.04944376311661163,0.03433569023634004,-0.020100875643289655,-0.0033887557673982164
2025-02-28,0.0034900001684824624,-0.01773209286830759,0.033483727823053075,0.02065540791845147,-0.030820429504269352,0.06480489080222232,-0.010416202405067507
2025-03-31,0.0034941665331522623,-0.061038864214527644,0.050076026159718116,-0.0002586001425676776,-0.05120440734968005,0.068796306440858,-0.023527086899906256
2025-04-30,0.0034941665331522623,-0.011119109879442087,-0.0725532286896018,0.02135942889248009,0.08994628163554477,-0.06461106516156188,-0.027862439570016884
2025-05-31,0.0034916667143503823,0.05803215942643251,-0.04889891378957022,0.03501965436227398,0.02902089613808971,-0.07917221641641606,-0.026987496659178184
2025-06-30,0.003526666561762492,0.04608017290595333,-0.002176455276393388,0.038944716344992976,-0.04955298766759212,-0.09643531430435437,-0.006016686754149486
