fecha,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AFL,AIG,AMAT,AMD,AMGN,AMT,AMZN,ANET,APA,APD,APH,APP,AVGO,AXP,BA,BAC,BAX,BDX,BIIB,BKNG,BLK,BMY,BNY,BRK-B,BSX,BX,C,CAT,CB,CCI,CHTR,CI,CL,CMCSA,CME,COF,COP,COST,CRM,CRWD,CSCO,CSX,CVS,CVX,D,DD,DE,DELL,DHR,DIS,DUK,DVN,EBAY,ELV,EMR,EOG,EQIX,ETN,EXC,F,FCX,FDX,FIS,FISV,GD,GE,GEV,GILD,GIS,GLW,GM,GOOGL,GS,HAL,HD,HON,HOOD,HPQ,IBM,INTC,INTU,ISRG,ITW,JNJ,JPM,KHC,KLAC,KMB,KMI,KO,LIN,LLY,LMT,LOW,LRCX,LYB,MA,MCD,MCK,MDLZ,MDT,MET,META,MMM,MO,MPC,MRK,MRNA,MRSH,MRVL,MS,MSFT,MU,NEE,NEM,NFLX,NKE,NOC,NOV,NOW,NVDA,ORCL,OXY,PANW,PEP,PFE,PG,PGR,PH,PLD,PLTR,PM,PNC,PRU,PSX,PYPL,QCOM,REGN,RTX,SBUX,SCHW,SLB,SNDK,SO,SPG,SPGI,STX,SYK,T,TFC,TGT,TJX,TMO,TMUS,TRV,TSLA,TXN,UBER,UNH,UNP,UPS,USB,V,VLO,VRTX,VZ,WDC,WELL,WFC,WMT,XOM,ZTS
2010-01-31,-0.08859688748316785,,-0.01228655263509637,,,,,0.04713500610735544,,,,0.03376334519123514,,-0.0677222212927151,,-0.04132119042357518,,,,,-0.06653216498517711,0.1195267437719234,0.00796771502577287,-0.018575228073871686,,,,,-0.03524738328679733,0.0431971830606841,0.16296407312145322,,,0.0030213419027624866,-0.07709437777705297,,,,,-0.020365018931713608,-0.05577109374327782,,,-0.06011311814490927,-0.029406711327581214,,,-0.061403763289508584,,0.0075790160719850785,-0.06325519387851364,-0.037512946892632404,-0.019544084255260774,-0.07653934684998576,,,-0.08372091492342193,,-0.08965966678725423,-0.021674787873466883,,-0.02488252913325162,,,,-0.0665032118355996,0.0840000391361726,-0.16791324533904906,-0.061114521216976025,,,-0.01403362126997909,0.06278933538490272,,0.11555407661475958,,-0.06369732546890206,,-0.14523046511506643,-0.11916591482788841,-0.02924574340973274,-0.031800840157358845,-0.014285374124202277,,-0.08619720751280113,-0.0650113353784858,-0.04901945140801367,,,-0.09168605656980655,-0.024064730642251675,-0.0643915791479639,,,-0.06780706215581789,,-0.048246038402069646,-0.06213419164060041,-0.014281386823048026,,-0.07078493587770429,,,,-0.00016006047586158978,,0.01765996510147194,-0.020300607169928875,-0.0008481188080491364,,-0.026369541523798556,0.011717021354660684,,0.0448821469137759,,,,-0.09361201201512659,-0.07545945111497787,,,-0.09406045704700294,,-0.03511457657568151,,,,,-0.05802782778894611,-0.037000522620351806,,-0.01940844166151634,0.02583807740980615,0.022463567539026563,,,,,-0.05561335826596647,0.051864320771377814,0.004622510479838748,,,-0.15283145077972837,,-0.027805517118211553,,,-0.025042224852785844,,-0.026661511306324548,-0.09774430428281267,,,,-0.0772119554195535,,0.059954371562910724,,,,0.016245176688302276,,-0.13218233501473864,,0.08267753119882926,-0.053208187755984904,0.006972495140662449,0.1141714665226028,-0.06208567145462707,,,-0.09914862544275305,,,0.05335299487395573,-0.00037401268502568197,-0.05514019265963399,
2010-02-28,0.06539602361456676,,0.0253116958579791,,,,,0.02716626911218012,,,,-0.03197655979469982,,-0.055896674360343956,,0.04930648000846638,,,,,0.014073070905749274,0.049359616218074276,0.09749688412910618,-0.011460154664564182,,,,,0.006157737626182547,-0.01959431374179066,0.04841026996557041,,,0.024096276645159564,0.0920749390785609,,,,,0.03636176173238481,0.03853473191349055,,,0.010246092531952078,0.06490201499663106,,,0.0827773813416719,,0.04263195869539693,0.01209057382333989,0.026255931382282105,0.04503511321848075,0.14714767834089515,,,0.057191224192093104,,0.029143711458108124,0.0,,0.1480194592557007,,,,-0.039471383649117175,0.08302596707327314,0.1270050237976097,0.0818123163014286,,,0.08526596952136845,0.004990961706638153,,-0.01367294702571109,,-0.02204837020964101,,-0.005925275036719135,0.05366203471091158,0.03528651222396584,0.11388804723352863,0.04749228839266695,,0.07903110487842713,0.04362060790199074,0.06671257447523327,,,0.04427595803445006,0.009895594252710804,0.07781141976215245,,,0.022731042770255616,,-0.02820278279760935,-0.002390019212154648,-0.010659821512050693,,0.0951503839953296,,,,0.03143840253360386,,0.027837873922369694,0.011890323296718908,0.030294348279436667,,0.002314800844024578,0.01309142690242071,,-0.03404917675290764,,,,0.052277874434080385,0.02214583085350541,,,0.14978999435131857,,0.06039263388462368,,,,,0.06895115940193963,0.019275061876853128,,0.04780292033530853,-0.05060306951359983,0.028107014158540444,,,,,0.07624721775817589,-0.03012795093669296,0.04840922738588205,,,-0.059900536007799654,,0.023898845370688315,,,-0.03405670438011332,,-0.007187625427636957,0.09672547012161292,,,,-0.02168741651577899,,0.008299066628156382,,,,0.03789228425050273,,0.08355577441158668,,0.026060787525624907,0.11810102466978911,0.025234183833791057,-0.01873990696935246,0.04118284140102313,,,-0.01665524846666533,,,-0.036666571581298824,0.011977994895199684,0.015428262301074858,
2010-03-31,0.14847031058930038,,-0.029476784087542618,,,,,0.09787661535798486,,,,0.057056919102652426,,0.1467060379504379,,-0.020648682086978898,,,,,0.08509629698709809,0.14961982453629652,0.07207991750648346,0.027316993638984544,,,,,0.10241694970514392,0.0827491081776317,0.014226874188490113,,,0.19117621213499136,0.10166537621766225,,,,,0.027971723092314438,0.1453773169137873,,,0.06604142473220431,-0.020666049646684836,,,0.06987249686272046,,0.08325947514376164,0.04882502240098385,0.08212683496694839,0.049745371497343926,0.0425164662399804,,,0.11747744983592945,,-0.06224556898810374,0.17158988054384117,,0.0633719010292968,,,,0.01177823217159335,0.07069825479197278,0.11149576736568867,0.10333475108840573,,,0.06409332180263294,0.13325020215979588,,-0.04494868647592365,,0.1463417264282052,,0.07653760957574196,0.0913340506869853,-0.0006633704120286854,0.04457172909535356,0.12724092886335714,,0.048067161396532665,0.008572495376479194,0.08572793287524583,,,0.04729641920442473,0.03492068517038249,0.06623790044137601,,,0.04668069149840304,,0.05178597423958631,0.11110107260963842,0.05474700850741088,,0.022353497087191698,,,,0.04494906136440835,,0.07383212624522772,0.03755730358623954,0.19098586527244343,,0.042669981856929606,0.037319280715180536,,0.023348865439717814,,,,0.03938951317916084,0.021625715134843793,,,0.03550602219868182,,0.09163554720710199,,,,,0.043001989783487016,0.0630161293449576,,0.06659151182729484,-0.02279259914671805,-0.0001584750880665453,,,,,0.07673208075497073,0.1104906315248142,0.15436015547760373,,,0.14394772335826378,,0.07225059989363247,,,0.03862562088294874,,0.043751928643402715,0.07165637578444706,,,,0.041516110716715904,,0.020962522956137875,,,,0.031983827703992995,,0.003691911779015511,,-0.035145024808105774,0.0880214903403389,0.09652674291617447,0.05362734897737975,0.06742500456851319,,,0.07224316668362674,,,0.13825875348201677,0.03409222825596503,0.030461957241606497,
2010-04-30,0.11102121444486412,,-0.020672045022008034,,,,,-0.061337449652529075,,,,-0.042279182283711636,,0.009796006270073487,,0.003993478350600599,,,,,0.1177894618622366,-0.002478726817264909,-0.0011203392815700708,-0.1886600191219464,,,,,-0.05206006966434662,0.01104319837511114,-0.05254087387034123,,,0.0790124007218076,0.09013115729937082,,,,,-0.007394196577327761,0.05523527733734923,,,0.15673227992997307,-0.010550803409718257,,,0.03457550606419879,,0.012241298636417985,0.07398104931859395,0.016784313985840127,0.04261086605054065,0.0060544188676214805,,,0.0552849145067571,,0.045010537206744416,-0.1182794387658278,,0.03754375014720801,,,,-0.005021582029200666,0.03579935530041145,-0.0942723441295682,-0.03629501398196777,,,-0.005485126845364285,0.036263566577479533,,-0.12667713107787515,,-0.047501164020485764,,-0.07303559966618978,-0.14903578015917152,0.017258328864119488,0.08902723483199515,0.04859706788213436,,-0.02220121744510173,0.005847443927356144,0.024675281000743565,,,0.07896934650999721,-0.013803352570508132,-0.047427217334626626,,,-0.025763299438167353,,-0.028181726720696076,0.00927657351593103,-0.034511498169782384,,0.1226552260430489,,,,0.05800360714008668,,-0.021164092032338266,-0.025360756803932016,0.051684849001577104,,0.06102653072085529,0.032650205736023175,,-0.061847464617186376,,,,0.033477994968992286,0.04267636592405322,,,0.10111902118720129,,0.03278932647501165,,,,,0.00815262713142939,0.04873455350104705,,-0.01420815482135096,-0.025072568013243535,-0.00998220280237716,,,,,-0.05904914471657152,0.1275551488467619,0.050578561503076935,,,-0.07816958010632047,,0.018203776400084415,,,0.12543306179429603,,0.05584476348645673,0.0610250874931797,,,,0.03028903985251219,,0.08117854961618942,,,,-0.0593250183358347,,0.0677617939558548,,-0.07138479854388358,0.0321965995301674,0.07343601921949383,0.03438948776859552,-0.008788486158684217,,,-0.053939777739793304,,,0.06394617313307238,-0.03525166349256881,0.0117947026775298,
2010-05-31,-0.01612444278139491,,-0.07036741018897064,,,,,-0.12535503974885753,,,,-0.0964928421411454,,-0.08490156877685584,,-0.12008631460812969,,,,,-0.1355158039741352,-0.10876062677185594,-0.11721835546192383,-0.10567539713636898,,,,,-0.08297137159204027,-0.12624467230395775,-0.08376619413301545,,,-0.09382126858484052,-0.10765195471318167,,,,,-0.0714626611337551,-0.08497711149490617,,,-0.1148076965988547,-0.010661670017636848,,,-0.1399927535151253,,-0.06202615112484455,-0.08448258638219308,-0.05693227826508995,-0.12714860977826958,-0.035773900729581753,,,-0.09283375820286721,,-0.0516860042547761,-0.09966357998011843,,-0.10484615614244353,,,,-0.10344797077686185,-0.09907830146136665,-0.07255411063750328,-0.07243677415084027,,,-0.11079093190502587,-0.13308589983428132,,-0.09544194021948316,,-0.09186654275998529,,-0.07622236515360048,-0.003990011897377577,-0.18705848363558386,-0.03888765248606929,-0.09296136905519103,,-0.11468128478703377,-0.024014915274519377,-0.055557560131191175,,,-0.0913893786511355,-0.08503102734145351,-0.0704552147342884,,,-0.009141332996616458,,-0.03835385039435646,-0.07365383307801399,-0.049133060883787105,,-0.0873894000713038,,,,-0.04473934250502665,,-0.03378381026901578,-0.10322717934619918,-0.11167198354029273,,-0.09993574908834124,-0.04247266524558324,,-0.03852763941280646,,,,-0.10291243356592827,-0.15139401377711714,,,-0.04029965559785509,,-0.046502546779532916,,,,,-0.1275613374176291,-0.06936639478944506,,-0.03572539125963725,-0.07951577383115616,-0.01721342347879551,,,,,-0.10105954199962575,-0.06635895791510749,-0.09203906958033381,,,-0.07573053136968466,,-0.0957453816518179,,,-0.2110453858495417,,-0.053819600390972666,-0.03845493145726431,,,,-0.06753642053023534,,-0.03822961371100797,,,,-0.02502957845584608,,-0.06113077658838384,,-0.04091060382298772,-0.05134276025722173,-0.08598048999962316,-0.10496842322576794,-0.19574603685707426,,,-0.04775055316602328,,,-0.1321772825749442,-0.051943512590506224,-0.10180653110289994,
2010-06-30,-0.020826785747090182,,-0.0164005482211238,,,,,-0.036794772381144814,,,,0.015836551161873214,,-0.12912481640666507,,-0.05975021677164183,,,,,0.00022673932741668068,-0.022281042117956118,-0.08644739586072459,-0.03084248124331035,,,,,0.08830826467335928,-0.09227934478293454,0.1295534938948626,,,-0.05050551441820639,-0.011355924644424698,,,,,0.00857994446850352,-0.03980095351765067,,,-0.05341324844965756,-0.058712749769876726,,,-0.07987899078494454,,-0.153335032478486,-0.08135932250329359,-0.005646889763238128,-0.11329295257725736,-0.029802110698151973,,,-0.0574504980604702,,-0.04363273233117093,-0.08407303820666556,,-0.05921606252013323,,,,-0.016321237004929268,-0.14066475667661726,-0.15588879026410452,-0.15901978267432038,,,-0.13141686126615426,-0.1124429206149744,,-0.04565687046381872,,-0.07343681929847667,,-0.08376746388354106,-0.09004564827233175,-0.011276761572716953,-0.16517955099489257,-0.0874444983261129,,-0.05773765049462065,-0.01421045483702732,-0.09196997986315492,,,-0.10463407252660606,0.013035738892235527,-0.0750383347680098,,,0.009750568279605742,,-0.016653667209476253,-0.015067570629989313,0.021653381557511064,,-0.17494977075149298,,,,-0.014954572690069945,,-0.0112022743260487,-0.07427216467913844,-0.06742410190630199,,-0.004034967297702252,0.004989003149255655,,0.049503246677572665,,,,-0.14385787511921855,-0.10813971335589201,,,0.14920555849496364,,-0.06326631469317712,,,,,-0.04918026921609375,-0.06042744061465477,,-0.02337814723059728,-0.06368982663529199,-0.0181702272559211,,,,,0.05216824255234376,-0.09960160249061345,-0.07017859942890758,,,-0.07649045531368825,,-0.036657879856791364,,,-0.014425437899105442,,0.01773681918896619,-0.05033515166051272,,,,-0.004526736325025982,,-0.09829480614662789,,,,0.003033048308646036,,-0.04668268542832921,,-0.018947451584042763,-0.02687931009649447,-0.09353088045619984,-0.06519420423570954,-0.02359995792606795,,,0.018168342479168764,,,-0.10770318513224553,-0.04924880926598196,-0.05607007693010446,
2010-07-31,0.0227408740317534,,0.058909164512343404,,,,,0.15280058829766818,,,,0.03669150958198797,,0.07898590009148299,,0.13728276941843665,,,,,0.12443304736287675,0.08589654373071487,-0.0229646355605011,0.07701771149491954,,,,,-0.0008025333219866537,0.01889802158372289,-0.019701338269861313,,,0.09042622626355823,0.168877973065098,,,,,0.009235523874017826,0.1269328475343392,,,0.13635387965340007,0.03428834675186221,,,0.08259075802777716,,0.04978877419159522,0.12304778406182293,0.08389257558703633,0.15219330738063763,0.19755724353332016,,,0.06952372512436478,,0.025771305497689356,0.06629285850883404,,0.13389825185791393,,,,0.10165903786779218,0.26686561596568126,0.21564495965900932,0.17743529779546097,,,0.045936114939463035,0.11789204929098762,,-0.02800480880938927,,0.12198136261693993,,0.08967313394172916,0.14893008359586957,0.21710824964055853,0.015674470153107745,0.09812985978500932,,0.0637708531794452,0.03984450669573314,0.05912582708338898,,,0.0537789633964012,-0.01642463908625391,0.1017505355197541,,,0.05756184600453751,,0.09956065698601546,0.14251774411417473,0.06268660312573604,,0.021276705773761728,,,,0.05860042115707631,,0.04321423309679884,0.02567474048442886,0.11387741747162661,,0.08292214734319026,0.10578836425473925,,-0.014583714475510878,,,,0.16501808943295093,0.12168607711362678,,,-0.0945902599716707,,0.09015533786921592,,,,,0.10394584200916435,0.010110427471592853,,0.0649715689735837,0.05189387695709846,0.027653546536259288,,,,,0.11343812591401559,0.052851291736968564,0.06764832206961557,,,0.1595618705672428,,0.09536319039974872,,,0.07806279741621203,,0.07496560442188893,0.104891967689559,,,,0.09734223886935944,,0.043726254571601064,,,,0.02436559568554242,,0.06556590000361329,,0.07218283856015661,0.07423411411256042,0.14255599151469078,0.06935097485540731,0.036749225362061155,,,0.12589602408679368,,,0.08320313947949032,0.06490574085195266,0.04573328453203551,
2010-08-31,-0.05500458663345564,,0.0052974637876848085,,,,,-0.03377454976518568,,,,-0.06400116974265646,,0.05886845959709941,,-0.05994980754409496,,,,,-0.10685439250265061,-0.0974253517741398,-0.11253541048793869,-0.027872792183063377,,,,,0.046549119641568604,-0.03230976762756621,0.008448489625068722,,,-0.09512248628605602,-0.06580634952897624,,,,,-0.06507999502020345,-0.12172589705025638,,,-0.050525741565816795,-7.869621558220796e-05,,,-0.13350711128117798,,-0.12088615048754547,-0.01885851234583158,0.02822727535929026,-0.10830621039050525,-0.05113941563310287,,,-0.03413479525873553,,-0.03536563978527163,0.11095154107827865,,-0.052079940738852915,,,,-0.014210390244629334,-0.11589691748789976,0.006290653232620347,-0.05451227698911365,,,-0.08783687485056535,-0.10173740794104502,,-0.0447178066013999,,-0.13197517039608953,,-0.0718366083861981,-0.0898172282410552,-0.05297647242605763,-0.01590384833276004,-0.08209979836249348,,-0.1648565476785634,-0.0362919037007603,-0.1356895094677505,,,-0.05149455484048704,-0.009161688876614726,-0.09731842542383395,,,0.004366926159778961,,0.013972931255980203,-0.009098685828548225,-0.04405921536574742,,-0.022178820468277016,,,,0.05560229322782595,,0.02396451316219128,-0.14931053428050922,-0.10485050212658242,,-0.07594704139891117,0.007220549369106433,,0.020313126867541387,,,,-0.08521649041731894,-0.08581134793200385,,,0.09695838780952593,,-0.04942992289009496,,,,,-0.07614195895579456,-0.062235754572050106,,-0.011246630087548337,0.07248053898390383,-0.02436236439802475,,,,,0.006269338034015748,-0.14143798485687176,-0.11677405836021626,,,0.010825856820202873,,-0.07727939353173874,,,-0.10272168560615014,,0.038494637363885253,0.020618304047107294,,,,0.042020739379165395,,0.001799626777258645,,,,-0.028939325151055906,,-0.06763860447803582,,0.0417076290972338,-0.018696620283231713,-0.01133576096600164,-0.12970692878629209,-0.058012724126108806,,,0.016173526060504928,,,-0.14922616265713984,-0.014795327170940786,-0.002463762362561961,
2010-09-30,0.16721442679173637,,0.05877637159557425,,,,,0.09439282399219451,,,,0.07974129315126266,,0.25819118622479587,,0.08803545818009684,,,,,0.0541757421821345,0.08849987054148256,0.05220872514728603,0.12864380834319422,,,,,0.05154171645377015,0.07708178590181536,0.049504970630994904,,,0.05390880452495894,0.20748935030491156,,,,,0.04089949068919729,0.057309871359291,,,0.0953656532253373,0.14141602661049535,,,0.09554788942527637,,0.16641910165763063,0.09408772424384493,0.02176466392572496,0.13288138275904515,0.10750016839522547,,,0.017209612429744503,,0.07674317541889986,0.050366081475347046,,0.12883228103772537,,,,0.04567764366203719,0.08414506630978136,0.18613703776746338,0.09705693748811939,,,0.12421719123364583,0.13053964199007817,,0.11875578399849762,,0.16581626253835346,,0.16837019247866802,0.055868053216408864,0.1722793376499281,0.13874834431307725,0.12493618531551287,,0.0964389372073835,0.08941751774924178,0.08658746262098371,,,0.14791755443593257,0.08663594636095184,0.046754143750916466,,,0.020242337206851424,,0.05517727378940096,0.05461762042289764,0.08752590496703072,,0.09911210504285628,,,,0.019846672906302043,,0.04125765879361243,0.06772660772330852,0.021248492699214028,,0.10388318800537721,0.0935960357464034,,0.057897023500523837,,,,-0.0004053743070210336,0.04345963413233278,,,0.026802261862813426,,0.14915868951101752,,,,,0.22939617051983952,0.07678110721571074,,0.04301423335727583,0.07919560808166204,0.005027645391665558,,,,,0.1033323166141531,0.018042756022037976,0.07075060789740495,,,0.17832862562060248,,0.09231745069677966,,,0.1552593179532631,,0.014990783306028543,0.025317849769251444,,,,0.05808311531618093,,0.04456624370332474,,,,0.07117467105181507,,0.17897473634118932,,0.1109546644027819,0.12146976971451928,0.045297571505757084,0.04180604683052791,0.07654373589708086,,,0.10362381104847906,,,0.06666639355084159,0.06741082464081849,0.04533925051190746,
2010-10-31,0.060722681013265056,,-0.0094664497332283,,,,,0.08083460096149953,,,,0.037742328152789995,,0.052018360628662386,,0.03486462421193237,,,,,-0.00890103711122514,0.061617096942353955,-0.12595459005519005,0.06749128120152093,,,,,-0.007746328612441511,-0.03748833295808496,-0.037735882136743504,,,0.06649608158613396,0.00448575953991015,,,,,0.010320699712673687,0.1471552952796653,,,0.043479725516070156,-0.02352731455326129,,,0.0438357288289295,,-0.039814384347617415,0.019123811550147085,-0.004581101867777049,0.12308817429267327,0.10060206583088083,,,0.09154067826378154,,0.004325259757129052,0.22377032072344627,,0.04253683850731105,,,,-0.0413338774967672,0.1544119923177769,0.11358349303687554,0.025965169140736988,,,0.09177208058448683,-0.01415301327817653,,0.11401294535718098,,0.0,,0.1671961287815964,0.11446964408337634,-0.03658869837111134,-0.024620965920840843,0.07214382489422855,,-0.0007131866300462697,0.07052395702715164,0.044270679037576866,,,-0.02849878833945907,0.028728299582166716,-0.010022279425432656,,,-0.026287907648428588,,0.04784746974331533,0.011965123202420491,-0.036408196991344344,,-0.037710383464378716,,,,0.04375284548383007,,0.04569026524457498,0.05615004859403294,0.04889508588783742,,-0.028716506900788308,0.05828508738753557,,-0.013583041153464537,,,,0.009785954883460235,0.08901538878820991,,,-0.031045842560138315,,0.016221893161326717,,,,,0.09623873144680561,0.004214283636512439,,-0.017158254367641734,0.0145599021486571,0.06817900234716023,,,,,0.04444885004045629,0.040296843732270604,-0.029531183134770655,,,0.0006655402800930244,,0.049697675278116415,,,0.13439384321568504,,0.02914299124283337,0.03536753194922304,,,,0.016454596108444353,,-0.02806857735601731,,,,0.05950081154557596,,0.09436804572838708,,0.026773150052951555,0.07188245127972959,0.009746684914173853,0.11933377850515692,0.052517848556728364,,,0.011326225119939526,,,0.03742044675165279,0.01214548264129256,0.07606399142900311,
